Database
Id,Effectivity,Cycle,Effective Dates,Supplier,Extract Code,Database Created,Report Created,NDB Size,Target OFPs,Origin,Application Copyright,CSV Report Copyright
M19,1,200,EFQAT,Waypoint,N 40° 21' 06.00",E 027° 36' 16.00",,,,
M190,1,10,STG,VHF Navaid,N 42° 55' 36.70",W 008° 25' 31.40",,,,
M190,1,20,ROXER,Waypoint,N 43° 12' 46.80",W 007° 21' 27.20",,,,
M190,1,30,MASIP,Waypoint,N 43° 23' 32.40",W 006° 39' 20.50",,,,
M190,1,40,VES,VHF Navaid,N 43° 33' 25.40",W 006° 00' 25.50",,,,
M190,1,50,AMAKA,Waypoint,N 43° 31' 43.80",W 005° 19' 15.50",,,,
M190,1,60,LASKU,Waypoint,N 43° 30' 15.00",W 004° 52' 24.00",,,,
M190,1,70,RONSI,Waypoint,N 43° 29' 04.00",W 004° 30' 13.00",,,,
M190,1,80,OBETO,Waypoint,N 43° 28' 34.50",W 004° 20' 00.00",,,,
M190,1,90,SNR,VHF Navaid,N 43° 26' 59.20",W 003° 54' 08.70",,,,
M190,1,100,CALCE,Waypoint,N 43° 21' 45.80",W 003° 19' 00.00",,,,
M190,1,110,BLV,VHF Navaid,N 43° 18' 15.10",W 002° 55' 31.30",,,,
M190,1,120,SSN,VHF Navaid,N 43° 18' 40.30",W 001° 49' 49.40",,,,
M191,1,10,RIVRO,Waypoint,N 40° 37' 22.00",W 006° 43' 22.00",,,,
M191,1,20,BARDI,Waypoint,N 40° 35' 00.60",W 006° 18' 08.80",,,,
M191,1,30,RIDAV,Waypoint,N 40° 32' 06.90",W 005° 48' 29.80",,,,
M191,1,40,DIPOL,Waypoint,N 40° 24' 59.00",W 004° 40' 35.00",,,,
M193,1,10,MOTIN,Waypoint,N 58° 11' 02.00",E 094° 39' 59.00",,,,
M193,1,20,BUMON,Waypoint,N 58° 26' 50.00",E 095° 11' 17.00",,,,
M193,1,30,RENVE,Waypoint,N 59° 26' 46.00",E 096° 41' 34.00",,,,
M194,1,10,AJO,VHF Navaid,N 41° 46' 13.90",E 008° 46' 28.80",,,,
M194,1,20,REVDO,Waypoint,N 41° 20' 00.00",E 008° 41' 27.00",,,,
M195,1,10,LORKU,Waypoint,N 49° 56' 18.10",W 002° 22' 15.65",,,,
M195,1,20,MARUK,Waypoint,N 50° 14' 46.55",W 002° 04' 20.40",,,,
M195,1,30,IBNID,Waypoint,N 50° 31' 43.70",W 001° 47' 08.45",,,,
M195,1,40,SAM,VHF Navaid,N 50° 57' 18.90",W 001° 20' 42.20",,,,
M196,1,10,KOPER,Waypoint,N 45° 09' 14.00",E 011° 38' 29.00",,,,
M196,1,20,AKADO,Waypoint,N 45° 20' 00.00",E 012° 30' 00.00",,,,
M197,1,10,ENHAQ,Waypoint,N 51° 24' 22.70",W 001° 43' 13.40",,,,
M197,1,20,ICTAM,Waypoint,N 51° 31' 37.35",W 001° 09' 48.10",,,,
M197,1,30,IPRIL,Waypoint,N 51° 40' 28.80",W 000° 13' 35.35",,,,
M197,1,40,KOBBI,Waypoint,N 51° 41' 13.75",W 000° 09' 18.35",,,,
M197,1,50,BRAIN,Waypoint,N 51° 48' 39.90",E 000° 39' 06.00",,,,
M197,1,60,GASBA,Waypoint,N 51° 50' 10.40",E 000° 48' 52.85",,,,
M197,1,70,RATLO,Waypoint,N 51° 59' 29.15",E 001° 40' 55.20",,,,
M197,1,80,REDFA,Waypoint,N 52° 06' 52.75",E 002° 29' 16.80",,,,
M199,1,10,ODILA,Waypoint,N 49° 42' 59.00",E 057° 51' 22.00",,,,
M199,1,20,KEKUN,Waypoint,N 49° 21' 43.00",E 058° 16' 53.00",,,,
M199,1,30,RILBA,Waypoint,N 48° 51' 58.00",E 058° 51' 48.00",,,,
M199,1,40,RESDO,Waypoint,N 47° 56' 18.00",E 059° 54' 46.00",,,,
M199,1,50,ARSAN,Waypoint,N 47° 44' 36.00",E 060° 07' 38.00",,,,
M199,1,60,AVLAK,Waypoint,N 46° 12' 14.00",E 061° 45' 08.00",,,,
M199,1,70,INKUM,Waypoint,N 45° 49' 52.00",E 062° 07' 39.00",,,,
M22,1,10,DOBAR,Waypoint,N 41° 19' 58.00",E 020° 29' 41.00",,,,
M22,1,20,TALAS,Waypoint,N 41° 04' 36.00",E 021° 55' 00.00",,,,
M23,1,10,BISNA,Waypoint,N 42° 14' 00.00",E 049° 17' 00.00",,,,
M23,1,20,MARAL,Waypoint,N 41° 21' 35.95",E 051° 29' 56.00",,,,
M24,1,10,VERSO,Waypoint,N 41° 09' 10.70",E 003° 45' 25.00",,,,
M24,1,20,LAPIT,Waypoint,N 40° 53' 43.00",E 004° 27' 41.00",,,,
M26,1,10,GOKEL,Waypoint,N 40° 35' 54.00",E 019° 00' 00.00",,,,
M26,1,20,DITAN,Waypoint,N 40° 56' 44.00",E 019° 18' 13.00",,,,
M26,1,30,TRN,VHF Navaid,N 41° 24' 58.00",E 019° 43' 05.50",,,,
M275,1,10,KICHA,Waypoint,N 40° 41' 03.00",E 129° 11' 32.00",,,,
M275,1,20,KAKPU,Waypoint,N 41° 28' 09.00",E 130° 29' 09.00",10.00,,,
M275,1,30,BUMEP,Waypoint,N 41° 53' 50.00",E 131° 12' 55.00",10.00,,,
M276,1,10,KICHA,Waypoint,N 40° 41' 03.00",E 129° 11' 32.00",,,,
M276,1,20,ANKOG,Waypoint,N 41° 44' 01.00",E 130° 17' 25.00",10.00,,,
M276,1,30,ADNUR,Waypoint,N 42° 12' 30.00",E 130° 48' 10.00",10.00,,,
M299,1,10,NEA,VHF Navaid,N 42° 01' 39.40",W 004° 06' 32.90",,,,
M299,1,20,BUGIX,Waypoint,N 42° 21' 29.00",W 003° 38' 07.00",,,,
M299,1,30,AMGAR,Waypoint,N 42° 33' 18.40",W 003° 15' 12.00",,,,
M299,1,40,VRA,VHF Navaid,N 42° 43' 54.80",W 002° 51' 56.10",,,,
M299,1,50,KUDEX,Waypoint,N 42° 44' 03.60",W 002° 11' 35.00",,,,
M299,1,60,PPN,VHF Navaid,N 42° 44' 01.50",W 001° 42' 07.20",,,,
M299,1,70,GOMSO,Waypoint,N 42° 59' 42.40",W 001° 30' 00.00",,,,
M299,1,80,BEGUY,Waypoint,N 43° 03' 30.00",W 001° 27' 03.00",,,,
M299,1,90,DONOS,Waypoint,N 43° 17' 01.60",W 001° 29' 29.20",,,,
M30,1,10,ZMR,VHF Navaid,N 41° 31' 48.70",W 005° 38' 22.90",,,,
M30,1,20,VETAN,Waypoint,N 41° 57' 43.00",W 005° 42' 57.00",,,,
M30,1,30,OMESI,Waypoint,N 42° 16' 35.00",W 005° 46' 20.00",,,,
M30,1,40,ROVAK,Waypoint,N 42° 44' 30.70",W 005° 51' 23.10",,,,
M30,1,50,GOTOX,Waypoint,N 42° 51' 47.00",W 005° 52' 43.00",,,,
M30,1,60,XONDA,Waypoint,N 43° 03' 42.60",W 005° 54' 43.80",,,,
M30,1,70,VES,VHF Navaid,N 43° 33' 25.40",W 006° 00' 25.50",,,,
M30,1,80,MAVOS,Waypoint,N 44° 03' 15.70",W 005° 56' 04.60",,,,
M30,1,90,LOTEE,Waypoint,N 44° 39' 32.00",W 005° 50' 12.00",,,,
M300,1,10,TOPIN,Waypoint,N 05° 09' 00.00",E 092° 00' 00.00",,,,
M300,1,20,AKPUM,Waypoint,N 04° 44' 59.00",E 093° 21' 57.00",10.00,,,
M300,1,30,BULVA,Waypoint,N 04° 34' 00.00",E 094° 00' 00.00",10.00,,,
M300,1,40,OKABU,Waypoint,N 03° 26' 30.00",E 097° 36' 24.00",10.00,,,
M300,1,50,PEKDO,Waypoint,N 02° 55' 06.00",E 099° 17' 00.00",10.00,,,
M300,1,60,MOZES,Waypoint,N 02° 42' 50.00",E 099° 55' 52.00",10.00,,,
M300,1,70,TUNJA,Waypoint,N 02° 28' 52.00",E 100° 40' 46.00",10.00,,,
M300,1,80,SALAX,Waypoint,N 02° 12' 24.10",E 101° 33' 47.90",10.00,,,
M317,1,10,DASIS,Waypoint,N 38° 54' 31.00",E 044° 12' 29.00",,,,
M317,1,20,KHY,VHF Navaid,N 38° 26' 01.40",E 044° 57' 58.90",,,,
M317,1,30,RABEM,Waypoint,N 37° 48' 41.00",E 045° 29' 49.00",,,,
M317,1,40,OTENA,Waypoint,N 37° 31' 33.00",E 045° 41' 34.00",,,,
M317,1,50,ROVON,Waypoint,N 37° 16' 01.00",E 045° 53' 22.00",,,,
M317,1,60,SIVOR,Waypoint,N 36° 30' 29.00",E 046° 31' 23.00",,,,
M317,1,70,PAREX,Waypoint,N 36° 05' 27.00",E 046° 51' 54.00",,,,
M317,1,80,KEBEP,Waypoint,N 35° 04' 54.00",E 047° 40' 14.00",,,,
M318,1,10,RABAM,Waypoint,N 35° 54' 42.00",E 057° 29' 55.00",,,,
M318,1,20,SBZ,VHF Navaid,N 36° 10' 10.90",E 057° 34' 15.00",,,,
M318,1,30,BONEM,Waypoint,N 36° 38' 26.00",E 057° 46' 47.00",,,,
M318,1,40,SILPO,Waypoint,N 37° 08' 06.00",E 058° 00' 06.00",,,,
M318,1,50,RIKOP,Waypoint,N 37° 40' 30.00",E 058° 14' 44.70",,,,
M324,1,10,RIKOP,Waypoint,N 37° 40' 30.00",E 058° 14' 44.70",,,,
M324,1,20,VUSUL,Waypoint,N 36° 14' 07.00",E 058° 07' 26.00",,,,
M324,1,30,LOXED,Waypoint,N 35° 58' 54.00",E 058° 06' 09.00",,,,
M324,1,40,ASRUX,Waypoint,N 35° 07' 08.00",E 057° 52' 23.00",,,,
M34,1,10,OSH,VHF Navaid,N 40° 36' 22.20",E 072° 48' 07.40",,,,
M34,1,20,DA,NDB,N 40° 56' 34.00",E 072° 58' 48.30",,,,
M34,1,30,ZIMAN,Waypoint,N 41° 27' 53.40",E 073° 12' 22.80",,,,
M34,1,40,RILAK,Waypoint,N 42° 06' 54.00",E 073° 29' 36.00",,,,
M34,1,50,RUDEK,Waypoint,N 42° 23' 54.00",E 073° 37' 12.00",,,,
M34,1,60,GASTA,Waypoint,N 42° 49' 13.00",E 073° 32' 47.00",,,,
M34,1,70,BALGO,Waypoint,N 43° 02' 34.00",E 073° 36' 02.00",,,,
M34,1,80,TOMGO,Waypoint,N 43° 41' 46.00",E 073° 44' 54.00",,,,
M34,1,90,ALAKO,Waypoint,N 44° 19' 58.00",E 073° 59' 03.00",,,,
M34,1,100,ABEBA,Waypoint,N 44° 29' 57.00",E 074° 02' 48.00",,,,
M34,1,110,TENRO,Waypoint,N 44° 59' 53.00",E 074° 14' 08.00",,,,
M34,1,120,ABMIK,Waypoint,N 45° 56' 16.00",E 074° 36' 04.00",,,,
M34,1,130,OGLAB,Waypoint,N 46° 52' 59.00",E 074° 59' 02.00",,,,
M34,1,140,OBARU,Waypoint,N 47° 29' 17.00",E 075° 13' 12.00",,,,
M34,1,150,AGPIN,Waypoint,N 48° 39' 31.00",E 075° 41' 46.00",,,,
M34,1,160,LALAS,Waypoint,N 48° 59' 41.00",E 075° 50' 14.00",,,,
M34,1,170,ULKAP,Waypoint,N 49° 07' 29.00",E 075° 53' 32.00",,,,
M34,1,180,AGINU,Waypoint,N 49° 48' 00.00",E 076° 11' 00.00",,,,
M375,1,10,SERGO,Waypoint,N 35° 14' 29.00",E 067° 07' 18.00",10.00,,,
M375,1,20,BOTAN,Waypoint,N 36° 16' 10.00",E 067° 30' 40.00",10.00,,,
M375,1,30,KHOLM,Waypoint,N 36° 43' 00.00",E 067° 41' 00.00",10.00,,,
M40,1,10,UMBUR,Waypoint,N 51° 27' 33.00",E 000° 07' 08.15",,,,
M40,1,20,IPKUS,Waypoint,N 51° 31' 52.45",E 000° 23' 18.60",,,,
M40,1,30,NILON,Waypoint,N 51° 35' 46.45",E 000° 38' 03.95",,,,
M40,1,40,TERKO,Waypoint,N 51° 37' 32.45",E 000° 44' 48.10",,,,
M40,1,50,SABER,Waypoint,N 51° 42' 13.75",E 000° 56' 58.20",,,,
M40,1,60,IDESI,Waypoint,N 51° 53' 51.75",E 001° 53' 08.10",,,,
M40,1,70,RINIS,Waypoint,N 51° 54' 29.65",E 002° 19' 20.80",,,,
M40,1,80,LUSOR,Waypoint,N 51° 55' 56.00",E 002° 40' 01.00",,,,
M40,1,90,NOGRO,Waypoint,N 51° 57' 56.00",E 003° 10' 19.00",,,,
M40,1,100,IDRID,Waypoint,N 51° 59' 46.30",E 003° 29' 46.50",,,,
M406,1,10,ASKUT,Waypoint,N 46° 24' 11.00",E 028° 14' 16.00",,,,
M406,1,20,BABIB,Waypoint,N 46° 10' 43.00",E 029° 03' 05.00",,,,
M423,1,10,ARCAZ,Waypoint,N 46° 33' 20.00",E 021° 27' 26.00",,,,
M423,1,20,AGMEL,Waypoint,N 46° 41' 26.00",E 021° 34' 16.00",,,,
M423,1,30,TUVNU,Waypoint,N 46° 48' 36.00",E 021° 40' 24.00",,,,
M423,1,40,ORA,NDB,N 47° 06' 01.30",E 021° 55' 26.90",,,,
M423,1,50,RULES,Waypoint,N 47° 11' 46.00",E 022° 04' 11.00",,,,
M423,1,60,URNEQ,Waypoint,N 47° 14' 19.90",E 022° 08' 07.00",,,,
M423,1,70,ROMAG,Waypoint,N 47° 25' 22.00",E 022° 25' 07.00",,,,
M423,1,80,TISAD,Waypoint,N 47° 31' 59.00",E 022° 35' 22.00",,,,
M423,1,90,SAT,VHF Navaid,N 47° 43' 38.70",E 022° 53' 37.90",,,,
M423,1,100,RUMUK,Waypoint,N 48° 01' 36.00",E 023° 20' 36.00",,,,
M423,1,110,KOKUP,Waypoint,N 49° 31' 42.00",E 023° 39' 18.00",,,,
M434,1,10,UMESA,Waypoint,N 35° 17' 41.00",E 043° 43' 07.00",,,,
M434,1,20,OTALO,Waypoint,N 35° 17' 00.00",E 044° 19' 00.00",,,,
M434,1,30,TOTAM,Waypoint,N 35° 16' 01.00",E 044° 40' 06.00",,,,
M434,1,40,DAVAS,Waypoint,N 35° 17' 24.00",E 045° 12' 35.00",,,,
M434,1,50,BOXIX,Waypoint,N 35° 17' 24.00",E 046° 09' 21.00",,,,
M434,1,60,ASLAX,Waypoint,N 35° 16' 07.00",E 046° 31' 18.00",,,,
M434,1,70,NOLTO,Waypoint,N 35° 14' 35.00",E 046° 56' 23.00",,,,
M434,1,80,SNJ,VHF Navaid,N 35° 14' 19.70",E 047° 00' 29.20",,,,
M434,1,90,TUKLO,Waypoint,N 35° 10' 14.00",E 047° 17' 51.00",,,,
M434,1,100,LOVID,Waypoint,N 35° 07' 40.00",E 047° 28' 41.00",,,,
M434,1,110,KEBEP,Waypoint,N 35° 04' 54.00",E 047° 40' 14.00",,,,
M44,1,10,KOGIM,Waypoint,N 54° 19' 01.00",E 013° 32' 38.00",,,,
M44,1,20,ARGAD,Waypoint,N 54° 30' 22.00",E 013° 29' 46.00",,,,
M44,1,30,BINZE,Waypoint,N 54° 42' 07.00",E 013° 26' 38.00",,,,
M44,1,40,SALLO,Waypoint,N 54° 55' 00.00",E 013° 23' 10.00",,,,
M443,1,10,TOMUK,Waypoint,N 38° 43' 00.00",E 124° 00' 00.00",,,,
M443,1,20,PONIL,Waypoint,N 38° 51' 00.00",E 124° 14' 48.00",4.00,,,
M443,1,30,BODOK,Waypoint,N 39° 29' 03.00",E 125° 25' 47.00",4.00,,,
M443,1,40,SOKGE,Waypoint,N 39° 43' 54.05",E 125° 40' 59.90",4.00,,,
M443,1,50,JENAM,Waypoint,N 39° 43' 48.00",E 126° 17' 58.00",4.00,,,
M443,1,60,WASAN,Waypoint,N 39° 43' 42.00",E 127° 05' 02.00",4.00,,,
M443,1,70,SONDO,Waypoint,N 39° 43' 22.00",E 127° 28' 14.00",4.00,,,
M443,1,80,GOSIM,Waypoint,N 39° 02' 44.00",E 130° 43' 01.00",4.00,,,
M443,1,90,BIROB,Waypoint,N 38° 59' 00.00",E 130° 59' 33.00",4.00,,,
M443,1,100,GAZIN,Waypoint,N 38° 52' 00.00",E 131° 30' 00.00",4.00,,,
M443,1,110,KANSU,Waypoint,N 38° 38' 00.00",E 132° 28' 30.00",4.00,,,
M501,1,10,NOMAN,Waypoint,N 20° 00' 00.00",E 116° 40' 18.00",,,,
M501,1,20,MIKIN,Waypoint,N 19° 20' 06.70",E 118° 06' 35.10",10.00,,,
M501,1,30,ALDIS,Waypoint,N 18° 35' 52.40",E 119° 39' 49.00",10.00,,,
M501,1,40,EMSEL,Waypoint,N 18° 24' 22.90",E 120° 03' 38.40",10.00,,,
M501,1,50,LAO,VHF Navaid,N 18° 10' 43.70",E 120° 31' 44.60",10.00,,,
M501,1,60,DADNU,Waypoint,N 17° 50' 10.20",E 122° 13' 49.90",10.00,,,
M501,1,70,EXOMI,Waypoint,N 17° 36' 16.60",E 123° 20' 11.60",10.00,,,
M501,1,80,VIGOR,Waypoint,N 17° 22' 11.20",E 124° 25' 36.60",10.00,,,
M501,1,90,OMDOB,Waypoint,N 17° 07' 05.30",E 126° 33' 02.70",10.00,,,
M501,1,100,LIMLE,Waypoint,N 16° 39' 42.00",E 130° 00' 00.00",10.00,,,
M501,1,110,LEETA,Waypoint,N 15° 53' 48.00",E 135° 00' 00.00",,,,
M501,1,120,LADSS,Waypoint,N 14° 51' 00.00",E 140° 50' 00.00",,,,
M501,1,130,MOGLE,Waypoint,N 14° 02' 24.00",E 143° 07' 30.00",,,,
M501,1,140,UNZ,VHF Navaid,N 13° 27' 16.35",E 144° 43' 59.95",,,,
M502,1,10,BKK,VHF Navaid,N 13° 53' 36.70",E 100° 35' 46.30",,,,
M502,1,20,BONVO,Waypoint,N 13° 44' 10.45",E 099° 46' 06.70",,,,
M502,1,30,AKATO,Waypoint,N 13° 37' 16.00",E 099° 10' 19.00",10.00,,,
M502,1,40,DALER,Waypoint,N 13° 29' 39.30",E 098° 31' 27.95",10.00,,,
M502,1,50,RENOX,Waypoint,N 13° 26' 00.40",E 098° 13' 02.50",10.00,,,
M502,1,60,LALIT,Waypoint,N 12° 52' 24.00",E 095° 28' 36.00",10.00,,,
M503,1,10,LELIM,Waypoint,N 22° 56' 21.00",E 117° 18' 42.00",,,,
M503,1,20,LAPUG,Waypoint,N 22° 59' 41.00",E 117° 22' 50.00",,,,
M503,1,30,TOLAK,Waypoint,N 23° 05' 28.00",E 117° 30' 00.00",,,,
M503,1,40,APAKA,Waypoint,N 23° 51' 50.00",E 118° 26' 40.00",,,,
M503,1,50,OBKEL,Waypoint,N 25° 00' 00.00",E 119° 52' 58.00",,,,
M503,1,60,PONEN,Waypoint,N 25° 37' 30.00",E 120° 24' 00.00",,,,
M503,1,70,NUDPO,Waypoint,N 26° 45' 00.00",E 121° 04' 15.00",,,,
M503,1,80,NUNVO,Waypoint,N 27° 14' 04.00",E 121° 21' 49.00",,,,
M503,1,90,OKATO,Waypoint,N 27° 35' 06.00",E 121° 34' 38.00",,,,
M503,1,100,BEGMO,Waypoint,N 28° 00' 00.00",E 121° 50' 00.00",,,,
M505,1,10,REP,VHF Navaid,N 13° 21' 38.00",E 104° 13' 10.90",,,,
M505,1,20,PAPLO,Waypoint,N 12° 27' 54.00",E 107° 11' 36.00",,,,
M505,1,30,MULAD,Waypoint,N 12° 32' 50.00",E 107° 34' 55.00",,,,
M505,1,40,BMT,VHF Navaid,N 12° 39' 59.50",E 108° 07' 22.80",,,,
M506,1,10,DWI,VHF Navaid,N 14° 06' 02.00",E 098° 12' 24.50",,,,
M506,1,20,KAMKO,Waypoint,N 16° 06' 38.00",E 094° 12' 38.00",10.00,,,
M510,1,10,TIA,VHF Navaid,N 11° 20' 34.80",E 104° 54' 14.20",,,,
M510,1,20,DADEM,Waypoint,N 10° 53' 44.00",E 105° 13' 41.00",,,,
M510,1,30,ATGAS,Waypoint,N 10° 24' 17.00",E 105° 31' 02.00",,,,
M510,1,40,CANTO,Waypoint,N 10° 19' 06.00",E 105° 34' 07.00",,,,
M510,1,50,POTIX,Waypoint,N 10° 14' 05.00",E 105° 37' 00.00",,,,
M510,1,60,TRN,VHF Navaid,N 10° 05' 00.20",E 105° 42' 19.90",,,,
M522,1,10,VINIK,Waypoint,N 08° 38' 30.00",E 116° 13' 48.00",,,,
M522,1,20,NODIN,Waypoint,N 08° 11' 00.00",E 116° 11' 42.00",,,,
M522,1,30,ENBAX,Waypoint,N 06° 44' 02.55",E 116° 05' 32.20",,,,
M522,1,40,VJN,VHF Navaid,N 05° 53' 57.30",E 116° 02' 02.30",,,,
M522,1,50,ELADO,Waypoint,N 05° 14' 08.90",E 115° 56' 27.50",,,,
M522,1,60,ELPOX,Waypoint,N 04° 53' 15.80",E 115° 53' 46.05",,,,
M522,1,70,MAMOK,Waypoint,N 04° 05' 06.00",E 115° 47' 12.00",10.00,,,
M522,1,80,NUGRO,Waypoint,S 00° 09' 51.00",E 114° 58' 44.00",10.00,,,
M522,1,90,ELANG,Waypoint,S 00° 55' 36.00",E 114° 50' 03.00",10.00,,,
M522,1,100,KEVOK,Waypoint,S 04° 20' 27.00",E 114° 56' 30.00",10.00,,,
M522,1,110,DOBMA,Waypoint,S 06° 49' 36.00",E 115° 04' 54.00",10.00,,,
M522,1,120,BLI,VHF Navaid,S 08° 45' 02.10",E 115° 09' 47.90",10.00,,,
M523,1,10,NICHO,Waypoint,N 61° 15' 00.00",W 156° 00' 00.00",,,,
M523,1,20,HABSO,Waypoint,N 60° 41' 55.40",W 162° 51' 16.10",,,,
M523,1,30,HIRAM,Waypoint,N 60° 25' 03.10",W 164° 45' 25.20",,,,
M523,1,40,HUTAN,Waypoint,N 59° 54' 35.15",W 167° 45' 42.70",,,,
M523,1,50,HUVKO,Waypoint,N 59° 08' 56.30",W 171° 36' 29.80",,,,
M523,1,60,HOWRR,Waypoint,N 58° 39' 42.60",W 173° 53' 29.90",,,,
M523,1,70,HELRI,Waypoint,N 57° 59' 50.90",W 176° 45' 55.75",,,,
M523,1,80,HAVAM,Waypoint,N 56° 27' 36.15",E 177° 42' 45.15",,,,
M523,1,90,HAXIT,Waypoint,N 54° 35' 30.30",E 172° 24' 33.10",,,,
M523,1,100,HEDMI,Waypoint,N 53° 15' 35.25",E 169° 41' 32.60",,,,
M523,1,110,HEMVU,Waypoint,N 52° 55' 53.40",E 168° 40' 51.85",,,,
M523,1,120,HUMSA,Waypoint,N 51° 14' 50.00",E 164° 03' 28.75",,,,
M523,1,130,HIXOR,Waypoint,N 49° 50' 51.45",E 160° 45' 59.75",,,,
M523,1,140,HARKI,Waypoint,N 49° 21' 23.00",E 159° 41' 08.00",,,,
M523,1,150,IGPAK,Waypoint,N 45° 52' 27.70",E 153° 21' 49.95",4.00,,,
M523,1,160,ISMAV,Waypoint,N 42° 03' 57.55",E 147° 50' 54.65",4.00,,,
M523,1,170,IPGUD,Waypoint,N 38° 36' 50.95",E 143° 38' 48.80",4.00,,,
M54,1,10,ADILA,Waypoint,N 39° 59' 48.00",E 045° 29' 42.00",,,,
M54,1,20,SEVAN,Waypoint,N 40° 32' 03.00",E 044° 57' 17.00",,,,
M54,1,30,TAVRO,Waypoint,N 41° 11' 29.00",E 044° 30' 09.00",,,,
M54,1,40,LAGAS,Waypoint,N 41° 34' 19.00",E 044° 13' 53.00",,,,
M54,1,50,GUSLI,Waypoint,N 42° 55' 06.00",E 043° 17' 06.00",,,,
M54,1,60,NAMOD,Waypoint,N 43° 23' 21.00",E 043° 12' 11.00",,,,
M54,1,70,MOZAT,Waypoint,N 43° 43' 44.00",E 043° 08' 37.00",,,,
M54,1,80,MNW,VHF Navaid,N 44° 14' 22.60",E 043° 03' 12.80",,,,
M54,1,90,LARIN,Waypoint,N 44° 35' 59.00",E 043° 01' 07.00",,,,
M54,1,100,ALZIT,Waypoint,N 44° 44' 11.00",E 042° 58' 19.00",,,,
M555,1,10,ALRAM,Waypoint,N 37° 42' 30.00",E 044° 37' 36.00",,,,
M555,1,20,KAPES,Waypoint,N 37° 25' 20.00",E 045° 20' 04.00",,,,
M573,1,10,DASIS,Waypoint,N 38° 54' 31.00",E 044° 12' 29.00",,,,
M573,1,20,BORES,Waypoint,N 38° 28' 29.00",E 045° 21' 37.00",,,,
M573,1,30,VUVAG,Waypoint,N 38° 25' 29.00",E 045° 29' 26.00",,,,
M573,1,40,TBZ,VHF Navaid,N 38° 08' 53.50",E 046° 12' 45.70",,,,
M573,1,50,DAMOS,Waypoint,N 37° 26' 19.00",E 047° 45' 21.00",,,,
M573,1,60,TRN,VHF Navaid,N 35° 41' 49.10",E 051° 17' 01.60",,,,
M600,1,10,KOGIS,Waypoint,N 40° 07' 13.00",E 021° 59' 48.00",,,,
M600,1,20,LOPOS,Waypoint,N 40° 17' 27.00",E 022° 30' 01.00",,,,
M600,1,30,ELPIS,Waypoint,N 40° 19' 34.00",E 022° 36' 11.00",,,,
M600,1,40,TSL,VHF Navaid,N 40° 27' 24.50",E 022° 59' 27.80",,,,
M601,1,10,BLV,VHF Navaid,N 43° 18' 15.10",W 002° 55' 31.30",,,,
M601,1,20,CEGAM,Waypoint,N 42° 59' 01.40",W 002° 14' 10.90",,,,
M601,1,30,MALOB,Waypoint,N 42° 50' 41.80",W 001° 56' 19.20",,,,
M601,1,40,PPN,VHF Navaid,N 42° 44' 01.50",W 001° 42' 07.20",,,,
M601,1,50,TURPU,Waypoint,N 42° 40' 40.20",W 001° 32' 33.20",,,,
M601,1,60,GOSVI,Waypoint,N 42° 37' 00.00",W 001° 22' 10.00",,,,
M601,1,70,RONKO,Waypoint,N 42° 29' 45.50",W 001° 01' 50.40",,,,
M601,1,80,RONNY,Waypoint,N 42° 25' 45.00",W 000° 50' 41.00",,,,
M601,1,90,SURCO,Waypoint,N 42° 19' 43.70",W 000° 34' 04.60",,,,
M601,1,100,MARIO,Waypoint,N 42° 12' 36.70",W 000° 14' 38.80",,,,
M601,1,110,POSSY,Waypoint,N 42° 03' 40.70",E 000° 09' 25.80",,,,
M601,1,120,GRAUS,Waypoint,N 41° 58' 44.50",E 000° 22' 35.20",,,,
M601,1,130,ALOSU,Waypoint,N 41° 55' 58.70",E 000° 29' 54.70",,,,
M601,1,140,GEMAS,Waypoint,N 41° 50' 42.00",E 000° 43' 49.00",,,,
M601,1,150,REBUL,Waypoint,N 41° 41' 52.50",E 001° 06' 48.50",,,,
M601,1,160,VIBOK,Waypoint,N 41° 32' 48.70",E 001° 30' 06.70",,,,
M601,1,170,CAVES,Waypoint,N 41° 29' 00.00",E 001° 39' 49.00",,,,
M601,1,180,BCN,VHF Navaid,N 41° 18' 25.70",E 002° 06' 28.10",,,,
M601,1,190,SADEM,Waypoint,N 41° 12' 37.00",E 003° 10' 25.60",,,,
M601,1,200,SULID,Waypoint,N 41° 11' 04.00",E 003° 26' 29.00",,,,
M601,1,210,VERSO,Waypoint,N 41° 09' 10.70",E 003° 45' 25.00",,,,
M601,1,220,CHELY,Waypoint,N 41° 04' 30.00",E 004° 30' 18.00",,,,
M601,1,230,MUREN,Waypoint,N 41° 03' 27.00",E 004° 40' 00.00",,,,
M601,1,240,BALEN,Waypoint,N 40° 56' 48.00",E 005° 41' 24.00",,,,
M601,1,250,BUKID,Waypoint,N 40° 53' 48.00",E 007° 11' 56.00",,,,
M601,1,260,GINOX,Waypoint,N 40° 51' 44.40",E 008° 00' 00.00",,,,
M601,1,270,EPIKU,Waypoint,N 40° 51' 26.00",E 008° 06' 35.00",,,,
M601,1,280,MALAV,Waypoint,N 40° 50' 45.00",E 008° 20' 44.00",,,,
M601,1,290,ORVEX,Waypoint,N 40° 40' 37.00",E 008° 52' 02.00",,,,
M601,1,300,QUENN,Waypoint,N 40° 09' 54.00",E 010° 32' 37.00",,,,
M601,2,310,EVENO,Waypoint,N 35° 50' 00.00",E 030° 00' 00.00",,,,
M601,2,320,DASNI,Waypoint,N 35° 37' 00.00",E 030° 51' 00.00",,,,
